2022-07-29 20:51:55	1475	【丁真珍珠】一眼万年	-
2022-07-29 22:50:36	2126	一眼丁真，鉴定为：不测码	-
2022-07-30 09:10:24	587893	【火影手游】和谐更新内容！一眼丁真，鉴定为寄！夏日祭｜冬日祭忍者被要求换名…	-
2022-07-30 22:47:01	59589	【纯真】丁真与义乌有什么关系？	三连，让钉针纵享锐刻5～
2022-07-31 11:33:53	6855	一眼丁真 鉴定为魔	-
2022-08-01 13:04:56	19580	一眼丁真获取器！[开源]	https://5shua2l.lanzoue.com/i5G0A08t0dyf, , 记得三连
2022-08-01 13:13:54	2217	一眼丁真，鉴定为：打卡	-
2022-08-01 17:05:10	6436	一眼丁真	-
2022-08-02 22:04:24	207133	一眼丁真	那些我收藏的丁真
2022-08-04 02:43:07	21930	游戏王，但是理塘丁真	新卡包[LT01—理塘之纯真传说]
2022-08-04 04:28:49	65	一眼丁真，鉴定为，绳之以法！	-
2022-08-04 17:09:06	4581	一眼丁真	-
2022-08-05 10:07:18	627	一眼丁真	
2022-08-05 15:12:34	2277	一眼丁真	-
2022-08-05 19:07:35	101	一游戏树枝666，一眼丁真	-
2022-08-06 05:27:21	192	鉴定为，一眼丁真	-
2022-08-06 14:17:14	352	一眼丁真	-
2022-08-06 14:53:20	65147	一眼纯真	-
2022-08-06 17:16:24	138422	一眼丁真，鉴定为：丁真直播间	-
2022-08-08 03:13:41	1130209	[圣地巡礼]一眼丁真vs越赢丁真	-
2022-08-08 08:31:38	27517	一眼丁真，鉴定为纯纯的吊打	炫乒周赛小组赛第六场，第一局乘对面不备还拿下8分，第二局纯纯在送。没关系，一个挑打一眼万年好吧。
2022-08-08 12:18:30	6422	一眼丁真：璃月山里的诡异声音	-
2022-08-08 14:29:59	131	一眼丁真	抖音
2022-08-08 19:03:18	4946	一眼丁真，鉴定为乱闪大王	-
2022-08-08 21:26:41	5462	《获     奖    人》	-
2022-08-08 22:43:29	734	一眼丁真~~~一眼顶针	-
2022-08-09 01:44:26	2253	一眼丁真，鉴定为：开了	有大佬带带本菜逼吗
2022-08-09 10:42:48	39575	【早稻叽】一眼丁真!小叽子露出黑脚来了吧	主憋行为与粉丝无关，请大家荔枝发言, 丁真版zoodBV1fV411W7Ss 侵删, 【早稻叽】, 个人空间：https://space.bilibili.com/1950658,  直播间：https://live.bilibili.com/631
2022-08-10 12:05:22	116	一眼丁真	-
2022-08-10 15:50:57	1425	一眼丁真1！5	-
2022-08-10 18:14:13	21	鉴定为一眼丁真	-
2022-08-10 19:10:45	244	一眼丁真，鉴定为乱飘dog	-
2022-08-10 22:17:10	1845	一眼丁真~	~~~
2022-08-11 00:00:37	900604	丁真和萝卜头拷打丽丽 直接气跑理丽！一眼丁真	-
2022-08-11 02:29:01	808451	大小丁真偶遇人妖王 一眼丁真：鉴定为四不像	-
2022-08-11 13:29:28	16774449	丁真模仿者 最像没有之一 全程高能 笑死了	1.76 usr:/ 复制打开抖音，看看【七欲.的作品】# ash# 蛇皮 # 丁真# 直播回放 丁真和?皮 https://v.douyin.com/j2qjvUE/
2022-08-11 16:00:09	5723	一眼丁真，鉴定为甲	一眼丁真，鉴定为甲
2022-08-12 00:51:19	1268	一眼丁真鉴定为正宗红眼	-
2022-08-12 00:51:24	50039	一眼丁真鉴定纯纯的PK	直播录像
2022-08-12 09:02:54	1537164	雪豹闭嘴！！！	微信群
2022-08-12 12:23:10	29	一 眼 丁 真	我测你码
2022-08-12 12:25:31	575	辟谣,有人说是cs男主连击数量越多，吸血量越高，一眼丁真鉴定为假	-
2022-08-12 12:35:20	50148	一眼丁真，家人们，不能让我一个人笑死，太像了！	抖音@郑在炫, 互联网太强大了！啥样的都有o(*≧▽≦)ツ
2022-08-12 14:47:48	12313	一眼丁真	-
2022-08-12 15:52:19	261494	一眼丁真，但是KTV	-大学生@室友大法好 ktv上演纯真时刻, 我愿称之为神
2022-08-12 23:37:54	3638	一眼丁真	-
2022-08-13 01:47:16	33466	安眠顶针	-
2022-08-13 16:12:45	34746	[ai续写]人工智能续写经典课文《小虾》，一眼丁真鉴定为：精神污染！	-
2022-08-14 00:53:03	2637	一眼丁真，鉴定为癫	我测你们码
2022-08-14 23:38:03	4671	肌肉の丁真	-
2022-08-15 01:35:32	6138	丁真的祝福永远陪伴着你～	哈哈哈哈哈哈哈哈哈哈哈哈
2022-08-16 22:14:55	2353	一眼丁真，鉴定女亡为纯纯的**	-
2022-08-17 09:15:38	227064	一眼丁真 最像模仿者	-
2022-08-17 11:34:55	108	一眼丁真	-
2022-08-17 15:51:56	3760	一眼丁真《Zood》	出境：UP王香油
2022-08-18 11:32:26	1702	一眼丁真，鉴定为耐克星瞳	-
2022-08-18 12:23:16	3905	当丁真使用微信发表演讲	当丁真使用微信发表演讲……（不是很像，不是很像啊
2022-08-20 16:16:51	24941	一眼丁真	-
2022-08-21 14:28:20	13353	二战珍贵影像(一眼丁真），贵物全明星	-
2022-08-22 00:59:51	75395	一眼丁真与阿妈丁真针对狠活时代提出重要讲话	-
2022-08-22 10:04:26	276	一眼丁真 鉴定为三羧酸循环氧化脱羧	关于三羧酸循环中氧化脱羧的记忆思考, 小孩子不懂事 哥们在这给你说唱
2022-08-22 22:59:25	2806	一眼丁真，鸡定为鲲！	黑子绕道！
2022-08-23 13:45:29	8608	一眼丁真	-
2022-08-24 20:28:05	2267	Zood（禁烟大使）  一眼丁真，鉴定为雪豹！	-
2022-08-24 23:07:52	1684	一眼丁真	-
2022-08-25 03:26:03	1145	一眼丁真	丁真太强了超哥都出不了场
2022-08-25 19:36:22	465	一眼丁真~（空耳）	-
2022-08-26 23:45:47	157	一眼丁真	这路人挺有意思操作也不错
2022-08-28 15:44:07	18	一眼丁真	抖音
2022-08-28 15:46:30	622110	【舰船细节】群主的新皮肤！一眼丁真鉴定为假！	
2022-08-28 21:01:05	3342	一眼丁真，鉴定为挂	p2是开头
2022-08-29 19:59:33	220	一眼丁真	-
2022-08-30 00:00:52	11213	疑似丁真电子烟漏电视频流出	小米自带变声器录的
2022-08-30 07:41:42	66041	《如果蛇皮需要鼓励的话》一眼丁真	-
2022-08-30 09:30:30	2609	一眼丁真 鉴定为：彩笔	一眼丁真 鉴定为：彩笔
2022-08-31 13:04:33	19661	一眼丁真鉴定为微调	
2022-09-01 23:49:58	1523600	雪豹丁真原版视频	-
2022-09-04 15:57:33	3391	一眼丁真，但芝士雪豹	哈哈哈哈哈
2022-09-05 12:40:17	378	真是个一眼丁真	-
2022-09-06 11:57:51	568	义 眼 丁 真	douyin
2022-09-07 13:07:00	4632	一眼丁真	-
2022-09-07 18:03:23	300357	永雏塔菲再次被电棍鬼畜吓哭，雏草姬纷纷表示一眼丁真	玩一次是好活，第二次就烂了, 永雏塔菲直播间:https://b23.tv/MhemZz , 关注永雏塔菲喵:https://b23.tv/aGvPs1
2022-09-08 01:00:56	1550	一眼丁真 鉴定完毕  iPhone14苹果发布会                                                  15义乌	1！5！
2022-09-10 12:20:03	39571	哈工大真丁真	-
2022-09-11 09:40:01	1350	抖音抽象小短剧，内含:辍学，职场内斗，商业竞争，一眼丁真鉴定为lkd	抖音
2022-09-12 09:50:04	2637	一眼丁真，鉴定为混中混	6星排位，低星赛季末战神罢了
2022-09-12 11:44:21	17525	一眼丁真，鉴定为：初二上道法教材	狠活不怕举办
2022-09-12 15:41:10	3778	《一眼丁真，满眼丁真》	一眼丁真 鉴定为三连（doge）
2022-09-17 12:59:47	2	连水印都不打一眼丁真新手营销号	-
2022-09-18 22:04:41	16009	[penbeat]zood一眼丁真（本来不想发	1！5！
2022-09-19 16:47:33	433395	11月份高招A，春野樱？  一眼丁真	-
2022-09-23 21:29:49	32	一眼丁真	-
2022-09-24 10:36:46	374	一眼丁真，纯纯莽夫	-
2022-09-25 16:29:08	15	一眼丁真鉴定为蓝比命长	蓝比命长, 官方加强
2022-09-27 10:41:48	9177	一眼丁真，鉴定为手癖	寄
2022-09-27 13:12:02	68822	文明6丁真mod143T无战飞上——一眼丁真鉴定为极度缺文化	
2022-09-27 18:52:53	3	一眼丁真	-
2022-09-28 09:07:24	3474	能不能一眼丁真	-
2022-09-29 02:52:59	789531	我阿妈早上六七点钟就要起来给我充电子烟	-
2022-09-29 15:17:51	1279	一眼丁真鉴定为：好狙	
2022-09-29 21:39:17	83038	一眼丁真	一键三连
2022-09-30 10:35:16	7093	b站抽奖骗局 一眼丁真!	但凡是正经抽奖，不包邮也至少是个到付，怎么可能让你直接转账，其次去看他帖子，没有几个人评论的一眼假。15块钱是不多，但是可能后续慢慢累积的骗!
2022-09-30 17:12:28	205864	【丁真元宇宙梗】一眼丁真是什么梗？	第三次了，求通过
2022-10-01 02:22:53	2915	剪辑丁真鉴定为依托市	玉玉丁真鉴定为，不想鉴定
2022-10-01 23:31:42	3389	一眼丁真，鉴定为:剑瘾犯了	这是一个简介
2022-10-02 05:16:24	486509	今日沙雕梗图:一眼丁真，鉴定为:衣陀使	-
2022-10-02 10:01:41	202803	丁真妈妈省的，二分钟纯享版	-
2022-10-02 23:58:07	2671	一眼丁真（但是雷尼尔山版）	-
2022-10-03 10:22:53	5698	一眼丁真，鉴定为：匕瘾犯了。	点个赞再走吧
2022-10-03 22:43:43	1535390	【网梗课代表】一眼丁真是什么梗？	溢烟丁真，鉴定为纯纯的肺物
2022-10-04 00:11:49	189	一眼丁真，鉴定为：国产“佳作”	-
2022-10-04 08:30:40	5691464	一眼丁真是什么梗【梗懂王】	一眼丁真是什么梗
2022-10-04 12:23:30	25	一眼丁真	-
2022-10-04 12:47:29	869	两眼丁真	-
2022-10-04 12:48:42	92	三眼丁真	-
2022-10-05 20:44:11	14698	丁真哥哥上央视辣，好棒棒哦	-
2022-10-06 14:24:40	104553	原创！一眼丁真：复古与超前的逆天之作集合	BGM：彼岸帰航　～ Riverside View, 原贴链接：https://tieba.baidu.com/p/7951485876, 这期节奏很快，可能需要暂停，细细品鉴。, 正片之前的两张都是烂活，警醒世人。, 原贴链接：https://tieba.baidu.com/p/7951485876, 这期虽然少了三张图，但是整体质量比上一期高。, 请不要乱刷丁真，或者在无关的地方ky丁真。
2022-10-06 18:41:57	1139622	⚡一⚡眼⚡丁⚡真⚡	纯纯的贵物捏
2022-10-09 09:09:15	216	一眼丁真	-
2022-10-10 17:17:58	3414	一眼丁真 抽疯的头盖骨	
2022-10-13 20:36:08	280063	谁黑丁真我跟谁急•᷄ࡇ•᷅	改名字了，水印改不了
2022-10-14 00:43:36	381	《一眼丁真》	-
2022-10-15 00:10:47	1007	一眼丁真	-
2022-10-15 14:02:21	945606	【动态皮肤】义演丁真——长坂败备皮肤语音赏析	感谢@在下老酷  的配音
2022-10-16 00:47:41	266	一眼丁真	-
2022-10-17 21:36:08	7435	一眼丁真鉴定为防偷窥	门窗上贴的可以接地气但不能接地府
2022-10-18 14:17:38	139	一眼丁真，鉴定为直博	直博了整个活儿
2022-10-18 18:24:57	17922	一眼丁真！鉴定为纯纯逆天	虚拟蔡只因子単推人，惨遭粉丝网络霸陵
2022-10-18 21:58:57	2674	一眼丁真，鉴定为：【假】面骑士	-
2022-10-19 03:46:28	592744	丁真最爱的歌曲，izhen不能错过！	
2022-10-20 22:31:11	2849	离谱的丁真道法作业🐔(暗藏只因)	离谱的道法考试卷子，去年的期中考试卷子🙈🙈🙈
2022-10-21 08:29:36	137711	一眼丁真	-
2022-10-23 22:59:33	225	一眼丁真	-
2022-10-23 23:06:13	9998	海猫：一眼丁真，鉴定为G瘾犯了	仿geebar式剪辑，但是我是啥比, , 素材表, 三周年 BV1na411e7n9, 三个半周年 你猜yj发了没, 先行干员通关实录流出，萌新速来围观 https://mp.weixin.qq.com/s/Ijq-7tjbnvn9O6-MgFmWdw, Bet on me https://music.163.com/song?id=1938756186, yj2023秋招宣讲 BV1Fe4y1Z7GY/
2022-10-24 12:24:25	129	四岁神童一眼丁真秒杀高数	微信
2022-10-25 12:12:30	571221	〔地铁跑酷〕一  眼  丁  真	-
2022-10-26 20:35:51	3547	一眼丁真，不知为何。	大招后三技能无冷却
2022-10-27 17:04:42	5936	一眼丁真，绿叉永恩一眼丁真，岚切永恩一眼丁真，没有永恩	一眼丁真，绿叉永恩, 一眼丁真，岚切永恩, 一眼丁真，没有永恩
2022-10-31 15:23:24	7816	【琪咕咪】一眼丁真，鉴定为：大眼怪kigurumi萌娘	https://youtu.be/xip5zU9uE7E, 琪咕咪独眼怪
2022-10-31 20:11:46	4063	一眼丁真	-
2022-11-01 03:19:37	23404	一眼丁真，鉴定为50w	其他人都用录屏软件，你却手机拍屏, （违反议程：录屏主义者）
2022-11-02 00:24:27	5532	一眼丁真，鉴定为纯纯的无能狂怒	
2022-11-02 19:01:02	329	一眼丁真，鉴定为:假	没歪，美滋滋
2022-11-03 02:14:33	23532	青春，但是一眼丁真。	此 模 式 の 进 入 方 法，, →决斗场→更多游戏→绝迹战场, , 比起上一期 绝迹战场の假青春 显然更没味了……但不影响我的青春度~有大就开。
2022-11-04 17:19:35	3230	一眼丁真	-
2022-11-04 20:40:09	60613	【浪漫世界】一眼丁真	点播
2022-11-05 17:05:47	3743	一眼丁真，鉴定为—乱糊	-
2022-11-06 11:14:59	35247	一眼丁真小哥哥唱歌还巨好听｜素人改造第八期	暑假前拍的视频经过各种各样的波折终于发出来了！帅哥唱歌真的好好听！
2022-11-06 15:04:43	1234	一眼丁真，鉴定为：纯纯的脑瘫	网易云音乐评论区, 我测
2022-11-06 23:47:25	1239	丁真表情包合集3	素材来自网络 ，侵删
2022-11-07 20:38:41	7587	一眼丁真，鉴定为（_____）😅	-
2022-11-10 00:11:43	245	一眼丁真，鉴定为纯纯的爽局	在第三层时意外发现流明奶叔叔的奶量是996……
2022-11-12 09:07:05	8206	丁真新歌首唱，rap像在念经	https://tieba.baidu.com/p/7565448552?share=9105&fr=sharewise&share_from=post&sfc=copy&client_type=2&client_version=12.31.5.0&st=1668188577&is_video=true&unique=0A000D951C19C27AF56741D63715B384, 微博, 10月4日，丁真在潮拜音乐节首唱他的新歌《世界外面的呼吸》
2022-11-12 16:08:25	1429	一眼丁真	-
2022-11-12 18:31:40	85490	《一眼丁真，请你鉴定》	-
2022-11-13 16:22:19	2297	衣烟丁真，鉴定为:原味	来自淘宝
2022-11-13 18:37:35	2201	一眼丁真	-
2022-11-14 20:18:36	288	一眼丁真	weibo
2022-11-15 02:56:29	4693	一眼丁真，鉴定为假猫	-
2022-11-15 12:32:30	511	战地1：一眼丁真，鉴定为纯纯的薯条	
2022-11-15 16:00:04	2024	一眼丁真	-
2022-11-16 19:19:39	1352899	《正 中 大 飞 柱》烂番茄满分!	-
2022-11-18 23:43:52	4700	医 研 丁 真	呃呃，封面放不进视频里，牛魔的申鹤
2022-11-19 15:17:12	641956	给丁真理发店	大家好，我是丁真，今天我来到了理发店理发
2022-11-19 19:12:41	353217	精神分析批判一眼丁真——讥讽丁真者本质是在讥讽自己的无产阶级属性	上次视频发错了，重发一个
2022-11-20 00:45:18	2131	一眼丁真	坚定为烂
2022-11-20 14:33:37	77399	一 眼 丁 真（虚拟.jpg）	对丁真的劣质模仿罢了, ————————————————, 剪辑：鳕松, 封面：我, ————————————————, 大家好，我是挞咪mibi~, 喜欢的话可以点个关注吗~谢谢喵！！！, 粉丝群：276845889, 欢迎大家进来玩~~~
2022-11-20 15:31:48	2576	一眼丁真鉴定为控场红叶！	-
2022-11-20 18:51:29	1906	卧槽，冰！与一眼丁真	当成一个回血装备还是挺好用的
2022-11-20 21:58:48	225	一眼丁真	-
2022-11-25 00:29:00	2137	一眼丁真鉴定为抓心挠肝了属于是	-
2022-11-25 10:46:11	133	一眼丁真鉴定为：原石补偿	-
2022-11-25 19:26:00	856588	“妈妈生的”（纯享版）	妈妈生的（及答）
2022-11-26 18:19:39	214	一眼丁真，鉴定为弱智，麻烦看见的兄弟们点点举报	-
2022-11-29 12:59:10	4585	丁真腚制绕口令	百度地图-丁真甜野语音包
2022-11-30 00:43:26	761	一眼丁真	-
2022-11-30 21:21:39	3623	一眼丁真（幻视）	-
2022-12-02 18:45:48	1118	一眼丁真	-
2022-12-03 12:04:16	241	一眼丁真，鉴定为阳寿耗尽	关于我大晚上刷圣遗物莫名其妙跳出五倍强化然后一次没歪这件事
2022-12-03 19:53:39	140	【APEX】一眼丁真，鉴定为纯正鱼塘	
2022-12-04 14:51:23	2327	一眼丁真，但是gmod	我是丁真，我测马
2022-12-04 22:39:53	374	一眼丁真 鉴定为不真实的滴滴吹	-
2022-12-08 13:46:09	213	一眼丁真鉴定为妈妈生的	哈哈，合工大共创把腰子都给我创掉辣
2022-12-09 13:53:52	474	一眼丁真鉴定为独库公路	太美丽了家人们。
2022-12-10 11:02:17	539107	⚡⚡《塞伯坦语言》（含妈量极高，未满80岁儿童请在家长陪同下观看）⚡⚡	-
2022-12-10 14:58:52	14	一眼丁真 : 鉴定为纯纯的扉武	-
2022-12-11 12:48:50	1900	一眼丁真,鉴定为小学未毕业	-
2022-12-13 00:55:35	816	震惊😨！！！红雷早期鉴定  一眼丁真！	-
2022-12-15 18:27:04	65819	阿能：一眼丁真，鉴定为大five	好久没让阿能上阵了，这不机会就来了吗。一眼丁真，“领袖”就一铁废（无引战意向）。还有就是这次BGM太戳辣，就直接用的boss曲。希望大家看的开心哦！
2022-12-16 02:11:17	395907	【cod19】奇美拉？一眼丁真，芝士雪豹！！！	游戏：cod19, 枪械：奇美拉, 皮肤：芝士（划去）雪豹, 审核幸苦了, 求赞谢谢
2022-12-16 20:31:32	2302184	《 剑 崎 丁 真 》	剑崎丁真 武器是醒烟
2022-12-17 11:17:08	4971	一眼丁真	-
2022-12-18 14:13:37	31391	一眼丁真：我要烟弹	-
2022-12-18 18:04:19	7889	一眼丁真，令和大姐姐薄纱西德小妹妹（确信）	-
2022-12-19 15:04:39	4402252	⚡一眼丁真⚡这该死的魅力⚡⚡⚡	歌曲作者：V在燃烧
2022-12-19 17:40:35	858892	【一眼丁真】又又又又奥特曼未出，人间体先行。各位小编们累不累啊？	感谢配音@修卡の首领
2022-12-19 23:23:57	462	一眼丁真，鉴定为阳	-
2022-12-20 17:26:44	227	一眼丁真	贴吧
2022-12-21 01:42:53	763	喜欢我丁真乱闪吗	-
2022-12-23 07:21:51	5934	【明日方舟/入坑一个月】一眼丁真，鉴定为：肝！	太肝了
2022-12-23 13:59:59	4094	自制丁真表情包	都是我自制的，大家想用可以随便拿
2022-12-24 17:57:14	81173	贴吧上的一眼丁真	百度贴吧
2022-12-25 00:00:21	1049898	丁真化身柚子厨	哥们名叫丁真...
2022-12-25 09:22:40	111	一眼丁真鉴定为限时任务	-
2022-12-25 20:50:21	52425	一眼丁真鉴定为纯纯乱a√	-
2022-12-26 14:08:36	1442	《一眼丁真》	理塘第一纯真
2022-12-26 17:33:45	2	一眼丁真鉴定为限时任务，不要点进来	-
2022-12-26 17:58:47	101	热爱生活的一万种理由，一眼丁真，鉴定为真	-
2022-12-27 10:39:12	27	一眼丁真鉴定为现实任务越来越抠	-
2022-12-27 12:19:50	2277	抽象弔图集合	-
2022-12-28 13:20:28	11194	一眼丁真？	不过这姿势还挺帅的
2022-12-28 18:06:15	2	一眼丁真鉴定为限时任务，康复心情1	-
2022-12-29 18:56:20	1482414	非常不错的一道三角函数题，能一眼丁真说明你学透彻了！	嘿嘿
2022-12-29 22:29:45	13	一眼丁真，鉴定为真	-
2022-12-30 00:08:09	993	一眼丁真	-
2022-12-30 11:53:59	20	一眼丁真鉴定为限时任务开启我的2023（3）	-
2022-12-31 00:47:27	8	这里是一眼丁真之测你码的2022年度报告视频！	bilibili2022用户年度报告已发布，点击链接获取你的同款数据报告>>>>https://www.bilibili.com/blackboard/redpack/tm2022.html?msource=share_bili&navhide=1
2022-12-31 11:36:41	113	一分钟回顾一眼丁真雪豹的2022！	bilibili2022用户年度报告已发布，点击链接获取你的同款数据报告>>>>https://www.bilibili.com/blackboard/redpack/tm2022.html?msource=share_bili&navhide=1
2022-12-31 18:10:05	6211	一眼丁真_Official的B站2022年度报告来啦！	bilibili2022用户年度报告已发布，点击链接获取你的同款数据报告>>>>https://www.bilibili.com/blackboard/redpack/tm2022.html?msource=share_bili&navhide=1
2022-12-31 20:30:59	608	一眼丁真，鉴定为跨年晚会歌手	-
2022-12-31 22:41:29	1068	一眼丁真鉴定为	叫了只炸鸡宿迁总店，丁真鉴定为纯纯的缺斤少两，味道都一样
2022-12-31 23:00:56	106	一眼丁真，鉴定为真ikun！	-
2023-01-01 12:57:27	308	一眼丁真鉴定为限时任务，一张图片迎接2023	-
2023-01-01 13:44:49	48782673	湖南卫视跨年，丁真数数法	哈哈哈！脑壳在前面飞奔，手指在后面乱追！没上过学是这样的，都卷yan抽了
2023-01-01 19:58:43	29494	一眼丁真之武功山分真（冬天的武功山风景确实nice）	武功山冲冲冲！
2023-01-01 22:59:55	15552992	湖南卫视跨年，丁真教你数数	-
2023-01-01 23:19:20	5274171	丁真湖南卫视跨年准确预测今日排列五排列三！	丁真湖南卫视跨年晚会数数正确预测排列三排列五！
2023-01-02 10:36:06	8	一眼丁真の鉴定为寄的2022通关之路竟然获得了这些成就......	bilibili2022用户年度报告已发布，点击链接获取你的同款数据报告>>>>https://www.bilibili.com/blackboard/redpack/tm2022.html?msource=share_bili&navhide=1
2023-01-02 18:38:18	8149	一眼丁真	-
2023-01-02 22:56:51	6361871	丁真：所有的朋友们一起倒数 8！3！4！0！5！	设集合A={5, 4, 3, 2, 1}，B={8, 3, 4, 0, 5}，则A到B的映射称为丁真映射！
2023-01-03 13:01:47	8644	一眼丁真，鉴定为小黑子	-
2023-01-04 12:16:15	108	一眼丁真鉴定为限时任务连续发五天（1）	-
2023-01-04 14:03:11	151411	《菏泽演唱会》一眼丁真鉴定为：依托构私	网络
2023-01-04 14:15:02	443	一 眼 丁 真	都是剑阵诛仙的阴谋
2023-01-05 01:21:07	185676	低调能让你在理塘活的久一点	-
2023-01-05 22:15:16	2828723	当丁真数出这5个数，我就知道理塘还是那个理塘	-
2023-01-06 12:37:38	2	一眼丁真鉴定为限时任务，连续投稿五天（3）	-
2023-01-06 17:09:39	72908	一眼丁真是什么梗	
2023-01-06 20:48:30	2297	一眼丁真鉴定为暗削	-
2023-01-06 22:01:55	117	一眼丁真，鉴定为卖课	-
2023-01-08 10:54:19	114	一眼丁真，鉴定为	-
2023-01-09 11:26:03	114584	《妈妈出品，必属精品》	借物表：BV1sD4y1B7oJ,               BV1bD4y1L7C4
2023-01-09 14:10:07	1553	丁真表情包	-
2023-01-10 16:36:50	9334	一眼丁真❗地理成绩拿捏住了❗	-
2023-01-10 19:12:41	11843081	【理塘战争】谁才是理塘的新话事人？全网像详细理塘战争攻略答案一眼丁真	喉咙哑了
2023-01-11 04:11:56	11750	一眼丁真搞笑图片	随便弄弄
2023-01-11 09:22:20	327	一眼丁真鉴定为喜提金机枪	-
2023-01-11 10:31:46	509	P图鉴定一眼丁真	-
2023-01-11 22:02:03	564	一眼丁真	-
2023-01-11 23:11:59	25153	丁真早期偷偷练习“妈妈”发音的珍贵录像流出	-
2023-01-12 12:34:34	55601	正在使用古务通查询木乃伊户籍的考古丁真.GB	考古丁真素材
2023-01-12 16:03:26	340	对面至高，一眼丁真	-
2023-01-12 23:26:33	2217	一眼丁真	
2023-01-13 20:00:57	8811	一眼丁真，鉴定为带专	zood
2023-01-14 11:19:47	4407	一眼丁真，鉴定为cool	-
2023-01-14 18:59:44	77	一眼丁真鉴定为现实任务连续投稿五天（1）	-
2023-01-15 03:32:32	18786	一眼丁真，鉴定为贵物       策划你做简单点行不行，这玩意光技能就有七八个你让我怎么玩啊？	说实话，这玩意可玩性搞，但是我这个同步真是一点伤害都没有，要属性也没有属性，我能强14w 乱斗的话真的很垃圾，放在当前这个版本总觉得少了点什么  第一点 金矿乱斗35亿血能直接被秒技能甚至切的机会都没有，第二点是这个武器右键包括机枪形态的普攻判断有问题，锁定范围是60度，但是打不到跳跃或者墙体后的敌人，索敌判定就很迷，不像天罚。而且技能判断都要准星锁定，范围很小的一个，并不如配件盖亚或者次元那种是大范围锁定形式，上手很吃手速和技术，目前还在琢磨玩法，切剑的伤害是最高的能达到大众视频里的百亿，目前我测试最高结果是470亿（用剑形态）打出的伤害，过了一颗虚妄。, 这武器有很多bug 等待修复或优化，竞技的话我觉得准星很稳，而且貌似一枪爆头，伤害不低变异可以一直控制也有足够的位移和保命机制，花里胡哨的 。, 不过这玩意做满配实在是贵，如果后续不特价宝石或者出其他获取途径的话，我相信这玩意做满配的实在是少，晚上打乱斗拿这个被次元杀爆了，经历几个版本次元还是大爹,    这次传说很鸡肋感觉  这可能就是数值怪吧！
2023-01-15 17:02:56	2647	《易烟丁真》	-
2023-01-15 18:33:19	316	一眼丁真鉴定为限时任务，连续发五天视频（2）	-
2023-01-16 17:37:26	780	一眼丁真	-
2023-01-16 17:41:03	144	一眼丁真	-
2023-01-17 00:26:19	3648	一眼丁真，不能让你过个好年	一眼丁真，鉴定为不能让你过个好年
2023-01-17 16:15:16	1232	一眼丁真鉴定为蒿鼠毛（4）	-
2023-01-18 16:17:01	2786	一眼丁真，鉴定为自抽号	-
2023-01-18 18:45:55	13975	【arc自制】I got smoke 丁 真 快 乐 谱 尼古丁真、一眼丁真、妈妈省的 I	乐死了
2023-01-18 19:19:59	159	一眼丁真	-
2023-01-19 16:56:56	23004	《一眼丁真，鉴定为初生》	作者很菜，多多包容
2023-01-19 23:31:46	10102	17岁400小时被一眼丁真为无后座	哈哈哈哈哈哈哈我也被鉴定辣, 来点懂哥实锤我
2023-01-20 11:03:43	1718	一眼丁真鉴定为一个妈生的	-
2023-01-20 22:11:58	1925372	【瓶子君152】瓶皇鉴赏op，一眼丁真，凉风！	
2023-01-21 12:04:24	2118	要造就一眼丁真	-
2023-01-21 20:45:24	3802	一眼丁真，鉴定为猴子	-, 一眼丁真，鉴定为猴子
2023-01-22 18:46:53	2309	一眼丁真，鉴定为真	这不是简介，这是压缩毛巾
2023-01-22 20:54:04	47868	阿牛被一眼丁真推销电子烟，并向丁真了解妈妈生的梗来源	-
2023-01-23 16:57:50	1196	一眼丁真鉴定为纯纯的原神玩家，我现在会为我当初选择玩了一段时间的原神而忏悔，而你选择光荣	B站某博主
2023-01-24 08:23:12	2316	一眼丁真！	hjhfdgjhfy
2023-01-24 16:32:34	12666	封面一眼丁真——公鸡和母鸡	-
2023-01-25 19:46:47	13644	【校门口栓国杀】❤一眼丁真❤	
2023-01-27 00:01:41	1087	一眼丁真，鉴定为户口本的力量	-
2023-01-27 07:07:02	23625	一眼丁真鉴定为鬼谷八荒	鬼古八荒的mod
2023-01-28 11:56:01	245908	【黎明杀机】新年整新活，豆瓣评分一眼丁真	烂活，春节无聊随便剪一剪
2023-01-28 19:54:26	278	一眼丁真鉴定为。。	-
2023-01-30 23:39:32	4535	一眼丁真	-
2023-01-31 03:20:55	236	一眼丁真鉴定为意外事故	新人UP主，剪的不好，凑合着看得了<(｀^´)>
2023-01-31 11:52:59	555	一眼丁真	投币一次我奖励自己同桌一次
2023-01-31 18:51:41	561	一眼丁真	1！5！
2023-02-01 22:00:59	2274	一眼丁真，鉴定为寄品	-
2023-02-03 00:45:18	3529	一眼丁真鉴定为……	-
2023-02-03 08:52:39	305	一眼丁真，鉴定为限时任务，投稿两次得一块钱	-
2023-02-03 20:11:35	40785	一眼丁真表情包合集	互联网素材, 有几个是自己做的捏，bgm：1376
2023-02-04 20:46:12	239	一眼丁真	复制的
2023-02-05 20:59:43	13	一眼丁真鉴定为任务，分享元宵	-
2023-02-06 20:59:28	541	一眼丁真	这个简介好令人感动(ಥ_ಥ)
2023-02-07 00:59:19	103	一眼丁真	-
2023-02-07 18:45:14	117	一眼丁真鉴定为限时任务，录制原神	-
